Query Name	Rank	Scaled Rank	Set_name	TF	Intersect	Set length	FET p-value	FDR	Odds Ratio	Library	Overlapping_Genes
myQuery	13	0.1102	BHLHE40_MELCELLLINE_MM9	BHLHE40	3	1702	0.03804	0.447	5.043	ENCODE--ChIP-seq	BHLHE40,HS1BP3,BPGM
myQuery	14	0.1186	NANOG_H1HESC_HG19	NANOG	1	102	0.03989	0.447	28.28	ENCODE--ChIP-seq	ANXA3
myQuery	15	0.1271	JUND_T47D_HG19	JUND	1	108	0.04218	0.447	26.69	ENCODE--ChIP-seq	EDN1
myQuery	16	0.1356	STAT3_HELAS3_HG19	STAT3	3	1780	0.04229	0.447	4.822	ENCODE--ChIP-seq	EDN1,ANXA3,BHLHE40
myQuery	17	0.1441	GATA2_ENDOTHELIALCELLOFUMBILICALVEIN_HG19	GATA2	3	1809	0.04392	0.447	4.744	ENCODE--ChIP-seq	EDN1,ANXA3,BHLHE40
myQuery	18	0.1525	ATF3_A549_HG19	ATF3	3	1810	0.04398	0.447	4.742	ENCODE--ChIP-seq	EDN1,HS1BP3,BPGM
myQuery	19	0.161	TFAP2A_HELAS3_HG19	TFAP2A	3	1810	0.04398	0.447	4.742	ENCODE--ChIP-seq	ANXA3,BHLHE40,BPGM
myQuery	20	0.1695	CEBPZ_HEPG2_HG19	CEBPZ	2	801	0.04454	0.447	7.149	ENCODE--ChIP-seq	BHLHE40,BPGM
myQuery	21	0.178	MXI1_SKNSH_HG19	MXI1	3	1820	0.04455	0.447	4.716	ENCODE--ChIP-seq	COMMD10,BHLHE40,HS1BP3
myQuery	22	0.1864	TFAP2C_HELAS3_HG19	TFAP2C	3	1822	0.04466	0.447	4.711	ENCODE--ChIP-seq	ANXA3,BHLHE40,BPGM
myQuery	23	0.1949	RELA_GM15510_HG19	RELA	3	1838	0.04558	0.447	4.669	ENCODE--ChIP-seq	EDN1,HS1BP3,BPGM
myQuery	24	0.2034	RXRA_SKNSH_HG19	RXRA	1	121	0.04712	0.447	23.8	ENCODE--ChIP-seq	BHLHE40
myQuery	25	0.2119	STAT1_HELAS3_HG19	STAT1	2	856	0.05001	0.447	6.689	ENCODE--ChIP-seq	ANXA3,BHLHE40
myQuery	26	0.2203	CTCFL_K562_HG19	CTCFL	3	2154	0.06546	0.475	3.983	ENCODE--ChIP-seq	TRIM58,HS1BP3,BPGM
myQuery	27	0.2288	TCF12_A549_HG19	TCF12	2	1012	0.06661	0.475	5.656	ENCODE--ChIP-seq	HS1BP3,BPGM
myQuery	28	0.2373	CEBPB_MCF7_HG19	CEBPB	2	1083	0.07464	0.503	5.284	ENCODE--ChIP-seq	ANXA3,BHLHE40
myQuery	29	0.2458	SP2_H1HESC_HG19	SP2	2	1095	0.07603	0.503	5.226	ENCODE--ChIP-seq	BHLHE40,BPGM
myQuery	30	0.2542	STAT5A_K562_HG19	STAT5A	1	200	0.07653	0.503	14.35	ENCODE--ChIP-seq	TRIM58
myQuery	31	0.2627	CREB1_HEPG2_HG19	CREB1	2	1325	0.1038	0.56	4.318	ENCODE--ChIP-seq	HS1BP3,BPGM
myQuery	32	0.2712	FOSL2_MCF7_HG19	FOSL2	1	299	0.112	0.56	9.584	ENCODE--ChIP-seq	ANXA3
myQuery	33	0.2797	FOSL1_HCT116_HG19	FOSL1	1	319	0.1189	0.56	8.982	ENCODE--ChIP-seq	ANXA3
myQuery	34	0.2881	MAFK_HEPG2_HG19	MAFK	3	2852	0.119	0.56	3.008	ENCODE--ChIP-seq	COMMD10,HS1BP3,BPGM
myQuery	35	0.2966	PRDM1_HELAS3_HG19	PRDM1	2	1487	0.1246	0.56	3.847	ENCODE--ChIP-seq	EDN1,BHLHE40
myQuery	36	0.3051	ETS1_MELCELLLINE_MM9	ETS1	2	1614	0.1414	0.56	3.544	ENCODE--ChIP-seq	BHLHE40,TRIM58
myQuery	37	0.3136	PAX5_GM12892_HG19	PAX5	1	404	0.1479	0.56	7.087	ENCODE--ChIP-seq	HS1BP3
myQuery	38	0.322	MYC_CH12LX_MM9	MYC	2	1711	0.1545	0.56	3.342	ENCODE--ChIP-seq	COMMD10,BHLHE40
myQuery	39	0.3305	IRF4_GM12878_HG19	IRF4	2	1715	0.155	0.56	3.335	ENCODE--ChIP-seq	COMMD10,BHLHE40
myQuery	40	0.339	USF1_C2C12_MM9	USF1	2	1719	0.1556	0.56	3.327	ENCODE--ChIP-seq	COMMD10,BHLHE40
myQuery	41	0.3475	MAX_MELCELLLINE_MM9	MAX	2	1728	0.1568	0.56	3.31	ENCODE--ChIP-seq	COMMD10,BHLHE40
myQuery	42	0.3559	TEAD4_SKNSH_HG19	TEAD4	1	432	0.1572	0.56	6.627	ENCODE--ChIP-seq	BHLHE40
myQuery	43	0.3644	E2F4_CH12LX_MM9	E2F4	2	1737	0.158	0.56	3.292	ENCODE--ChIP-seq	BHLHE40,BPGM
myQuery	44	0.3729	CBX2_K562_HG19	CBX2	2	1781	0.164	0.56	3.211	ENCODE--ChIP-seq	EDN1,ANXA3
myQuery	45	0.3814	SREBF1_HEPG2_HG19	SREBF1	1	455	0.1647	0.56	6.291	ENCODE--ChIP-seq	BHLHE40
myQuery	46	0.3898	BACH1_K562_HG19	BACH1	2	1814	0.1685	0.56	3.152	ENCODE--ChIP-seq	TRIM58,BPGM
myQuery	47	0.3983	MAFF_K562_HG19	MAFF	2	1814	0.1685	0.56	3.152	ENCODE--ChIP-seq	TRIM58,BPGM
myQuery	48	0.4068	TCF7L2_HEK293_HG19	TCF7L2	2	1821	0.1695	0.56	3.14	ENCODE--ChIP-seq	EDN1,BHLHE40
myQuery	49	0.4153	MAZ_HELAS3_HG19	MAZ	2	1825	0.17	0.56	3.133	ENCODE--ChIP-seq	HS1BP3,BPGM
myQuery	50	0.4237	ZNF143_K562_HG19	ZNF143	2	1826	0.1702	0.56	3.132	ENCODE--ChIP-seq	HS1BP3,BPGM
myQuery	51	0.4322	ARID3A_HEPG2_HG19	ARID3A	2	1828	0.1704	0.56	3.128	ENCODE--ChIP-seq	HS1BP3,BPGM
myQuery	52	0.4407	TBP_HEPG2_HG19	TBP	2	1833	0.1711	0.56	3.12	ENCODE--ChIP-seq	BHLHE40,BPGM
myQuery	53	0.4492	NFYA_HELAS3_HG19	NFYA	2	1834	0.1713	0.56	3.118	ENCODE--ChIP-seq	COMMD10,HS1BP3
myQuery	54	0.4576	IKZF1_GM12878_HG19	IKZF1	2	1836	0.1715	0.56	3.115	ENCODE--ChIP-seq	EDN1,BHLHE40
myQuery	55	0.4661	NFYB_GM12878_HG19	NFYB	2	1839	0.1719	0.56	3.11	ENCODE--ChIP-seq	COMMD10,BPGM
myQuery	56	0.4746	ZNF384_GM12878_HG19	ZNF384	2	1843	0.1725	0.56	3.103	ENCODE--ChIP-seq	ANXA3,BPGM
myQuery	57	0.4831	RFX5_K562_HG19	RFX5	2	1844	0.1726	0.56	3.101	ENCODE--ChIP-seq	TRIM58,BPGM
myQuery	58	0.4915	CUX1_GM12878_HG19	CUX1	2	1845	0.1728	0.56	3.099	ENCODE--ChIP-seq	EDN1,BPGM
myQuery	59	0.5	ELF1_SKNSH_HG19	ELF1	2	1858	0.1746	0.56	3.078	ENCODE--ChIP-seq	COMMD10,BPGM
myQuery	60	0.5085	GABPA_MCF7_HG19	GABPA	2	1864	0.1754	0.56	3.068	ENCODE--ChIP-seq	BHLHE40,BPGM
myQuery	61	0.5169	PBX3_A549_HG19	PBX3	2	1958	0.1884	0.587	2.92	ENCODE--ChIP-seq	EDN1,BPGM
myQuery	62	0.5254	NFIC_ECC1_HG19	NFIC	1	576	0.2032	0.616	4.967	ENCODE--ChIP-seq	EDN1
myQuery	63	0.5339	GATA1_ERYTHROBLAST_HG19	GATA1	2	2088	0.2064	0.619	2.738	ENCODE--ChIP-seq	TRIM58,BPGM
myQuery	64	0.5424	EGR1_ECC1_HG19	EGR1	2	2158	0.2162	0.631	2.649	ENCODE--ChIP-seq	ANXA3,BHLHE40
myQuery	65	0.5508	BATF_GM12878_HG19	BATF	1	676	0.2335	0.661	4.231	ENCODE--ChIP-seq	BHLHE40
myQuery	66	0.5593	TAL1_MEGAKARYOCYTE_MM9	TAL1	1	680	0.2347	0.661	4.206	ENCODE--ChIP-seq	TRIM58
myQuery	67	0.5678	HNF4A_HEPG2_HG19	HNF4A	2	2396	0.2494	0.681	2.386	ENCODE--ChIP-seq	BHLHE40,HS1BP3
myQuery	68	0.5763	ZNF263_K562_HG19	ZNF263	1	849	0.283	0.733	3.368	ENCODE--ChIP-seq	BHLHE40
myQuery	69	0.5847	YY1_HEPG2_HG19	YY1	1	849	0.283	0.733	3.368	ENCODE--ChIP-seq	BPGM
myQuery	70	0.5932	MEF2A_GM12878_HG19	MEF2A	1	871	0.289	0.742	3.283	ENCODE--ChIP-seq	BHLHE40
myQuery	71	0.6017	ZNF274_K562_HG19	ZNF274	1	887	0.2933	0.75	3.224	ENCODE--ChIP-seq	BHLHE40
myQuery	72	0.6102	NR2C2_HELAS3_HG19	NR2C2	1	965	0.3141	0.776	2.963	ENCODE--ChIP-seq	COMMD10
myQuery	73	0.6186	SPI1_GM12891_HG19	SPI1	1	985	0.3193	0.776	2.903	ENCODE--ChIP-seq	EDN1
myQuery	74	0.6271	BCL11A_GM12878_HG19	BCL11A	1	1038	0.3329	0.776	2.754	ENCODE--ChIP-seq	BHLHE40
myQuery	75	0.6356	MYOG_MYOCYTE_MM9	MYOG	2	3208	0.3594	0.776	1.782	ENCODE--ChIP-seq	COMMD10,HS1BP3
myQuery	76	0.6441	SIX5_H1HESC_HG19	SIX5	1	1145	0.3595	0.776	2.497	ENCODE--ChIP-seq	BHLHE40
myQuery	77	0.6525	NR2F2_K562_HG19	NR2F2	1	1270	0.389	0.776	2.251	ENCODE--ChIP-seq	BPGM
myQuery	78	0.661	FOXA2_A549_HG19	FOXA2	1	1276	0.3903	0.776	2.24	ENCODE--ChIP-seq	EDN1
myQuery	79	0.6695	TCF3_GM12878_HG19	TCF3	1	1302	0.3963	0.776	2.195	ENCODE--ChIP-seq	BPGM
myQuery	80	0.678	E2F6_A549_HG19	E2F6	1	1357	0.4086	0.776	2.106	ENCODE--ChIP-seq	HS1BP3
myQuery	81	0.6864	SP4_H1HESC_HG19	SP4	1	1367	0.4108	0.776	2.091	ENCODE--ChIP-seq	HS1BP3
myQuery	82	0.6949	ATF2_GM12878_HG19	ATF2	1	1502	0.4398	0.776	1.903	ENCODE--ChIP-seq	BPGM
myQuery	83	0.7034	RUNX3_GM12878_HG19	RUNX3	1	1540	0.4476	0.776	1.856	ENCODE--ChIP-seq	BHLHE40
myQuery	84	0.7119	POU2F2_GM12891_HG19	POU2F2	1	1563	0.4523	0.776	1.829	ENCODE--ChIP-seq	BPGM
myQuery	85	0.7203	THAP1_K562_HG19	THAP1	1	1627	0.4652	0.776	1.757	ENCODE--ChIP-seq	BHLHE40
myQuery	86	0.7288	NR3C1_A549_HG19	NR3C1	1	1661	0.4718	0.776	1.721	ENCODE--ChIP-seq	BHLHE40
myQuery	87	0.7373	IRF1_K562_HG19	IRF1	2	4204	0.4807	0.776	1.359	ENCODE--ChIP-seq	BHLHE40,BPGM
myQuery	88	0.7458	ZBTB7A_ECC1_HG19	ZBTB7A	1	1753	0.4895	0.776	1.63	ENCODE--ChIP-seq	HS1BP3
myQuery	89	0.7542	SETDB1_U2OS_HG19	SETDB1	1	1803	0.4987	0.776	1.585	ENCODE--ChIP-seq	BPGM
myQuery	90	0.7627	NRF1_K562_HG19	NRF1	1	1820	0.5019	0.776	1.57	ENCODE--ChIP-seq	TRIM58
myQuery	91	0.7712	ELK4_HEK293_HG19	ELK4	1	1822	0.5022	0.776	1.568	ENCODE--ChIP-seq	BPGM
myQuery	92	0.7797	FLI1_MEGAKARYOCYTE_MM9	FLI1	1	1837	0.505	0.776	1.556	ENCODE--ChIP-seq	BHLHE40
myQuery	93	0.7881	ELK1_K562_HG19	ELK1	1	1837	0.505	0.776	1.556	ENCODE--ChIP-seq	BPGM
myQuery	94	0.7966	NFE2_GM12878_HG19	NFE2	1	1854	0.508	0.776	1.541	ENCODE--ChIP-seq	BHLHE40
myQuery	95	0.8051	E2F1_HELAS3_HG19	E2F1	1	1854	0.508	0.776	1.541	ENCODE--ChIP-seq	BHLHE40
myQuery	96	0.8136	GTF2B_K562_HG19	GTF2B	1	1855	0.5082	0.776	1.541	ENCODE--ChIP-seq	TRIM58
myQuery	97	0.822	ZBTB33_A549_HG19	ZBTB33	1	2058	0.5433	0.815	1.388	ENCODE--ChIP-seq	BPGM
myQuery	98	0.8305	EBF1_GM12878_HG19	EBF1	1	2676	0.6339	0.923	1.068	ENCODE--ChIP-seq	BPGM
myQuery	99	0.839	MYOD1_MYOCYTE_MM9	MYOD1	1	2784	0.6475	0.936	1.026	ENCODE--ChIP-seq	HS1BP3
myQuery	100	0.8475	FOXA1_HEPG2_HG19	FOXA1	0	2074	1.0	1.0	0.0	ENCODE--ChIP-seq	
myQuery	101	0.8559	ZKSCAN1_HELAS3_HG19	ZKSCAN1	0	1857	1.0	1.0	0.0	ENCODE--ChIP-seq	
myQuery	102	0.8644	KDM5B_H1HESC_HG19	KDM5B	0	1846	1.0	1.0	0.0	ENCODE--ChIP-seq	
myQuery	103	0.8729	ATF1_K562_HG19	ATF1	0	1833	1.0	1.0	0.0	ENCODE--ChIP-seq	
myQuery	104	0.8814	HMGN3_K562_HG19	HMGN3	0	1830	1.0	1.0	0.0	ENCODE--ChIP-seq	
myQuery	105	0.8898	MBD4_HEPG2_HG19	MBD4	0	1672	1.0	1.0	0.0	ENCODE--ChIP-seq	
myQuery	106	0.8983	MYBL2_HEPG2_HG19	MYBL2	0	1487	1.0	1.0	0.0	ENCODE--ChIP-seq	
myQuery	107	0.9068	NFATC1_GM12878_HG19	NFATC1	0	1407	1.0	1.0	0.0	ENCODE--ChIP-seq	
myQuery	108	0.9153	CEBPD_HEPG2_HG19	CEBPD	0	1105	1.0	1.0	0.0	ENCODE--ChIP-seq	
myQuery	109	0.9237	ESRRA_GM12878_HG19	ESRRA	0	934	1.0	1.0	0.0	ENCODE--ChIP-seq	
myQuery	110	0.9322	ZEB1_GM12878_HG19	ZEB1	0	803	1.0	1.0	0.0	ENCODE--ChIP-seq	
myQuery	111	0.9407	MYB_MELCELLLINE_MM9	MYB	0	594	1.0	1.0	0.0	ENCODE--ChIP-seq	
myQuery	112	0.9492	HNF4G_HEPG2_HG19	HNF4G	0	556	1.0	1.0	0.0	ENCODE--ChIP-seq	
myQuery	113	0.9576	FOXP2_SKNMC_HG19	FOXP2	0	391	1.0	1.0	0.0	ENCODE--ChIP-seq	
myQuery	114	0.9661	SREBF2_GM12878_HG19	SREBF2	0	366	1.0	1.0	0.0	ENCODE--ChIP-seq	
myQuery	115	0.9746	ZZZ3_GM12878_HG19	ZZZ3	0	271	1.0	1.0	0.0	ENCODE--ChIP-seq	
myQuery	116	0.9831	STAT2_K562_HG19	STAT2	0	252	1.0	1.0	0.0	ENCODE--ChIP-seq	
myQuery	117	0.9915	HSF1_HEPG2_HG19	HSF1	0	222	1.0	1.0	0.0	ENCODE--ChIP-seq	
myQuery	118	1.0	MEF2C_GM12878_HG19	MEF2C	0	135	1.0	1.0	0.0	ENCODE--ChIP-seq	
