Query Name	Rank	Scaled Rank	Set_name	TF	Intersect	Set length	FET p-value	FDR	Odds Ratio	Library	Overlapping_Genes
myQuery	54	0.4576	JUND_H1HESC_HG19	JUND	2	2199	0.2986	1.0	2.022	ENCODE--ChIP-seq	GEN1,OPA3
myQuery	55	0.4661	ATF3_HEPG2_HG19	ATF3	1	748	0.3074	1.0	2.974	ENCODE--ChIP-seq	DHX35
myQuery	56	0.4746	CEBPZ_HEPG2_HG19	CEBPZ	1	801	0.3248	1.0	2.777	ENCODE--ChIP-seq	OPA3
myQuery	57	0.4831	MYOD1_C2C12_MM9	MYOD1	1	860	0.3437	1.0	2.586	ENCODE--ChIP-seq	MIGA2
myQuery	58	0.4915	RFX5_SKNSH_HG19	RFX5	1	938	0.3677	1.0	2.371	ENCODE--ChIP-seq	TADA2B
myQuery	59	0.5	REST_ECC1_HG19	REST	1	982	0.3809	1.0	2.264	ENCODE--ChIP-seq	FGFRL1
myQuery	60	0.5085	GATA2_G1EER4_MM9	GATA2	1	996	0.385	1.0	2.232	ENCODE--ChIP-seq	DHX35
myQuery	61	0.5169	TCF12_MYOCYTE_MM9	TCF12	1	1004	0.3873	1.0	2.215	ENCODE--ChIP-seq	MIGA2
myQuery	62	0.5254	CEBPD_HEPG2_HG19	CEBPD	1	1105	0.416	1.0	2.012	ENCODE--ChIP-seq	DHX35
myQuery	63	0.5339	ZBTB33_SKNSH_HG19	ZBTB33	1	1135	0.4243	1.0	1.959	ENCODE--ChIP-seq	GEN1
myQuery	64	0.5424	PBX3_GM12878_HG19	PBX3	1	1226	0.4485	1.0	1.813	ENCODE--ChIP-seq	CEP57
myQuery	65	0.5508	FOXA2_A549_HG19	FOXA2	1	1276	0.4613	1.0	1.742	ENCODE--ChIP-seq	OPA3
myQuery	66	0.5593	MYOG_MYOCYTE_MM9	MYOG	2	3208	0.4619	1.0	1.386	ENCODE--ChIP-seq	MIGA2,OPA3
myQuery	67	0.5678	POU2F2_GM12878_HG19	POU2F2	1	1325	0.4736	1.0	1.678	ENCODE--ChIP-seq	GEN1
myQuery	68	0.5763	MYBL2_HEPG2_HG19	MYBL2	1	1487	0.5119	1.0	1.495	ENCODE--ChIP-seq	GEN1
myQuery	69	0.5847	PRDM1_HELAS3_HG19	PRDM1	1	1487	0.5119	1.0	1.495	ENCODE--ChIP-seq	MIGA2
myQuery	70	0.5932	RUNX3_GM12878_HG19	RUNX3	1	1540	0.5238	1.0	1.443	ENCODE--ChIP-seq	DHX35
myQuery	71	0.6017	THAP1_K562_HG19	THAP1	1	1627	0.5426	1.0	1.366	ENCODE--ChIP-seq	DHX35
myQuery	72	0.6102	SIX5_A549_HG19	SIX5	1	1701	0.558	1.0	1.307	ENCODE--ChIP-seq	DHX35
myQuery	73	0.6186	IRF4_GM12878_HG19	IRF4	1	1715	0.5608	1.0	1.296	ENCODE--ChIP-seq	CEP57
myQuery	74	0.6271	CBX2_K562_HG19	CBX2	1	1781	0.574	1.0	1.248	ENCODE--ChIP-seq	LTBP2
myQuery	75	0.6356	E2F6_H1HESC_HG19	E2F6	1	1802	0.5781	1.0	1.233	ENCODE--ChIP-seq	OPA3
myQuery	76	0.6441	BACH1_K562_HG19	BACH1	1	1814	0.5804	1.0	1.225	ENCODE--ChIP-seq	OPA3
myQuery	77	0.6525	KDM5B_K562_HG19	KDM5B	1	1814	0.5804	1.0	1.225	ENCODE--ChIP-seq	CEP57
myQuery	78	0.661	MAFF_K562_HG19	MAFF	1	1814	0.5804	1.0	1.225	ENCODE--ChIP-seq	OPA3
myQuery	79	0.6695	ELK4_HEK293_HG19	ELK4	1	1822	0.5819	1.0	1.22	ENCODE--ChIP-seq	CEP57
myQuery	80	0.678	STAT3_GM12878_HG19	STAT3	1	1824	0.5823	1.0	1.218	ENCODE--ChIP-seq	GEN1
myQuery	81	0.6864	ZNF263_HEK293_HG19	ZNF263	1	1830	0.5834	1.0	1.214	ENCODE--ChIP-seq	GEN1
myQuery	82	0.6949	ATF1_K562_HG19	ATF1	1	1833	0.584	1.0	1.212	ENCODE--ChIP-seq	OPA3
myQuery	83	0.7034	NFYA_HELAS3_HG19	NFYA	1	1834	0.5842	1.0	1.212	ENCODE--ChIP-seq	CEP57
myQuery	84	0.7119	ELK1_K562_HG19	ELK1	1	1837	0.5848	1.0	1.21	ENCODE--ChIP-seq	GEN1
myQuery	85	0.7203	CUX1_GM12878_HG19	CUX1	1	1845	0.5863	1.0	1.205	ENCODE--ChIP-seq	CEP57
myQuery	86	0.7288	E2F1_HELAS3_HG19	E2F1	1	1854	0.588	1.0	1.199	ENCODE--ChIP-seq	CEP57
myQuery	87	0.7373	EBF1_GM12878_HG19	EBF1	1	2676	0.7152	1.0	0.8304	ENCODE--ChIP-seq	OPA3
myQuery	88	0.7458	SETDB1_K562_HG19	SETDB1	1	2798	0.7301	1.0	0.7941	ENCODE--ChIP-seq	OPA3
myQuery	89	0.7542	IRF1_K562_HG19	IRF1	0	4204	1.0	1.0	0.0	ENCODE--ChIP-seq	
myQuery	90	0.7627	ARID3A_K562_HG19	ARID3A	0	1857	1.0	1.0	0.0	ENCODE--ChIP-seq	
myQuery	91	0.7712	GTF2B_K562_HG19	GTF2B	0	1855	1.0	1.0	0.0	ENCODE--ChIP-seq	
myQuery	92	0.7797	NFYB_HELAS3_HG19	NFYB	0	1852	1.0	1.0	0.0	ENCODE--ChIP-seq	
myQuery	93	0.7881	IKZF1_GM12878_HG19	IKZF1	0	1836	1.0	1.0	0.0	ENCODE--ChIP-seq	
myQuery	94	0.7966	TCF3_MYOCYTE_MM9	TCF3	0	1708	1.0	1.0	0.0	ENCODE--ChIP-seq	
myQuery	95	0.8051	MBD4_HEPG2_HG19	MBD4	0	1672	1.0	1.0	0.0	ENCODE--ChIP-seq	
myQuery	96	0.8136	NR3C1_A549_HG19	NR3C1	0	1661	1.0	1.0	0.0	ENCODE--ChIP-seq	
myQuery	97	0.822	ZNF217_MCF7_HG19	ZNF217	0	1423	1.0	1.0	0.0	ENCODE--ChIP-seq	
myQuery	98	0.8305	NFATC1_GM12878_HG19	NFATC1	0	1407	1.0	1.0	0.0	ENCODE--ChIP-seq	
myQuery	99	0.839	SP4_H1HESC_HG19	SP4	0	1367	1.0	1.0	0.0	ENCODE--ChIP-seq	
myQuery	100	0.8475	FOSL2_A549_HG19	FOSL2	0	1249	1.0	1.0	0.0	ENCODE--ChIP-seq	
myQuery	101	0.8559	STAT5A_GM12878_HG19	STAT5A	0	1230	1.0	1.0	0.0	ENCODE--ChIP-seq	
myQuery	102	0.8644	BCL11A_GM12878_HG19	BCL11A	0	1038	1.0	1.0	0.0	ENCODE--ChIP-seq	
myQuery	103	0.8729	ESRRA_GM12878_HG19	ESRRA	0	934	1.0	1.0	0.0	ENCODE--ChIP-seq	
myQuery	104	0.8814	ZNF274_K562_HG19	ZNF274	0	887	1.0	1.0	0.0	ENCODE--ChIP-seq	
myQuery	105	0.8898	MEF2A_GM12878_HG19	MEF2A	0	871	1.0	1.0	0.0	ENCODE--ChIP-seq	
myQuery	106	0.8983	ZEB1_GM12878_HG19	ZEB1	0	803	1.0	1.0	0.0	ENCODE--ChIP-seq	
myQuery	107	0.9068	FOSL1_K562_HG19	FOSL1	0	773	1.0	1.0	0.0	ENCODE--ChIP-seq	
myQuery	108	0.9153	BATF_GM12878_HG19	BATF	0	676	1.0	1.0	0.0	ENCODE--ChIP-seq	
myQuery	109	0.9237	RXRA_HEPG2_HG19	RXRA	0	655	1.0	1.0	0.0	ENCODE--ChIP-seq	
myQuery	110	0.9322	MYB_MELCELLLINE_MM9	MYB	0	594	1.0	1.0	0.0	ENCODE--ChIP-seq	
myQuery	111	0.9407	HNF4G_HEPG2_HG19	HNF4G	0	556	1.0	1.0	0.0	ENCODE--ChIP-seq	
myQuery	112	0.9492	ESR1_ECC1_HG19	ESR1	0	554	1.0	1.0	0.0	ENCODE--ChIP-seq	
myQuery	113	0.9576	SREBF2_GM12878_HG19	SREBF2	0	366	1.0	1.0	0.0	ENCODE--ChIP-seq	
myQuery	114	0.9661	ZZZ3_GM12878_HG19	ZZZ3	0	271	1.0	1.0	0.0	ENCODE--ChIP-seq	
myQuery	115	0.9746	STAT2_K562_HG19	STAT2	0	252	1.0	1.0	0.0	ENCODE--ChIP-seq	
myQuery	116	0.9831	HSF1_HEPG2_HG19	HSF1	0	222	1.0	1.0	0.0	ENCODE--ChIP-seq	
myQuery	117	0.9915	MEF2C_GM12878_HG19	MEF2C	0	135	1.0	1.0	0.0	ENCODE--ChIP-seq	
myQuery	118	1.0	NANOG_H1HESC_HG19	NANOG	0	102	1.0	1.0	0.0	ENCODE--ChIP-seq	
