Query Name	Rank	Scaled Rank	Set_name	TF	Intersect	Set length	FET p-value	FDR	Odds Ratio	Library	Overlapping_Genes
"gene_set_query"	"16"	"0.1356"	"REST_SKNSH_HG19"	"REST"	"19"	"1538"	"3.927E-4"	"0.0114"	"2.649"	"ENCODE--ChIP-seq"	"KDM5B,EPRS,PRSS23,SENP6,RGS2,NUDCD3,TUBB6,PIP4K2B,TEX10,SACM1L,DNTTIP2,FOS,RRAGA,MTHFD2,MTF2,POLR2K,GADD45B,USP22,DERA"
"gene_set_query"	"17"	"0.1441"	"ETS1_CH12LX_MM9"	"ETS1"	"20"	"1661"	"3.953E-4"	"0.0114"	"2.581"	"ENCODE--ChIP-seq"	"KDM5B,CCNH,EPRS,LOXL1,RGS2,PHGDH,TEX10,FOS,BLVRA,GLRX,RELB,NRAS,CBR3,GADD45A,BNIP3,NFKB2,CDK7,CDK2,STUB1,RAD9A"
"gene_set_query"	"18"	"0.1525"	"IRF1_K562_HG19"	"IRF1"	"39"	"4204"	"4.537E-4"	"0.0114"	"1.983"	"ENCODE--ChIP-seq"	"KDM5A,KDM5B,CHIC2,CCNH,ARID4B,EPRS,CNDP2,SENP6,RGS2,TUBB6,NUSAP1,SLC37A4,ATP6V0B,TEX10,DNTTIP2,FOS,TICAM1,RRAGA,MTHFD2,MTF2,KIF20A,ARPP19,CRYZ,PHKG2,KIAA0753,TP53BP2,EIF4EBP1,IARS2,POLR2K,MPZL1,GADD45B,GADD45A,TIPARP,NFKB2,NET1,CDK7,P4HA2,CDK2,RAD9A"
"gene_set_query"	"19"	"0.161"	"POU2F2_GM12878_HG19"	"POU2F2"	"17"	"1325"	"4.867E-4"	"0.0114"	"2.752"	"ENCODE--ChIP-seq"	"KDM5B,CDC20,RGS2,NUSAP1,ATP6V0B,NCOA3,TEX10,DNTTIP2,FOS,MTF2,TERF2IP,ARPP19,KIAA0753,TIPARP,ECD,PLK1,CNOT4"
"gene_set_query"	"20"	"0.1695"	"FOS_MCF10A_HG19"	"FOS"	"35"	"3683"	"5.187E-4"	"0.0114"	"2.032"	"ENCODE--ChIP-seq"	"KDM5B,CCNH,TMEM97,EPRS,CNDP2,RGS2,NUSAP1,PHGDH,SLC37A4,HOXA5,ATP6V0B,NCOA3,TEX10,DNTTIP2,FOS,TICAM1,RRAGA,MTHFD2,MTF2,GLRX,ARPP19,CRYZ,NRAS,PHKG2,KIAA0753,POLR2K,GADD45B,GADD45A,TIPARP,ECD,NFKB2,NET1,CDK7,PSMG1,NFKBIE"
"gene_set_query"	"21"	"0.178"	"BHLHE40_A549_HG19"	"BHLHE40"	"21"	"1842"	"5.799E-4"	"0.0114"	"2.442"	"ENCODE--ChIP-seq"	"PYGL,EPRS,CXCL2,TRAM2,RGS2,NUDCD3,PIP4K2B,HOXA5,SLC25A46,NCOA3,TEX10,FOS,TICAM1,RELB,PHKG2,TP53BP2,EGR1,BNIP3,CNOT4,RPIA,RAD9A"
"gene_set_query"	"22"	"0.1864"	"STAT3_MCF10A_HG19"	"STAT3"	"33"	"3450"	"6.237E-4"	"0.0115"	"2.045"	"ENCODE--ChIP-seq"	"KDM5B,CCNH,ARID4B,PYGL,GABPB1,EPRS,CNDP2,CDC20,RGS2,PIP4K2B,SLC37A4,HOXA5,SLC25A46,TEX10,DNTTIP2,FOS,TICAM1,RRAGA,MTHFD2,MTF2,GLRX,KIAA0753,POLR2K,TFAP2A,HSPA8,GADD45A,TIPARP,ECD,DERA,NET1,CDK7,CDK2,NFKBIE"
"gene_set_query"	"23"	"0.1949"	"ATF3_H1HESC_HG19"	"ATF3"	"16"	"1262"	"7.671E-4"	"0.0127"	"2.719"	"ENCODE--ChIP-seq"	"CCNH,EPRS,NUDCD3,SLC25A46,ATP6V0B,NCOA3,TEX10,RELB,NRAS,PHKG2,SMNDC1,ECD,CNOT4,RPIA,CDK7,RAD9A"
"gene_set_query"	"24"	"0.2034"	"MAZ_MELCELLLINE_MM9"	"MAZ"	"20"	"1766"	"8.079E-4"	"0.0127"	"2.426"	"ENCODE--ChIP-seq"	"KDM5B,CCNH,PYGL,PHGDH,TEX10,DNTTIP2,FOS,TICAM1,FBXO11,CDC25B,RELB,NRAS,POLR2K,MPZL1,EGR1,GADD45B,TIPARP,NFKB2,P4HA2,PSMG1"
"gene_set_query"	"25"	"0.2119"	"NR3C1_A549_HG19"	"NR3C1"	"19"	"1661"	"9.347E-4"	"0.0139"	"2.45"	"ENCODE--ChIP-seq"	"CHIC2,CCNH,PYGL,GABPB1,CXCL2,PIP4K2B,SLC37A4,TLE1,FOS,MTF2,GLRX,RELB,CRYZ,HSPA8,GADD45B,GADD45A,TIPARP,FZD7,USP22"
"gene_set_query"	"26"	"0.2203"	"MAFK_H1HESC_HG19"	"MAFK"	"20"	"1813"	"0.001088"	"0.0156"	"2.362"	"ENCODE--ChIP-seq"	"PYGL,GABPB1,EPRS,RGS2,NUDCD3,NUSAP1,SACM1L,FOS,MTHFD2,MTF2,NRAS,PHKG2,CBR3,EGR1,GADD45A,TIPARP,USP22,BNIP3,DERA,RAD9A"
"gene_set_query"	"27"	"0.2288"	"MYC_K562_HG19"	"MYC"	"51"	"6224"	"0.001232"	"0.0156"	"1.75"	"ENCODE--ChIP-seq"	"KDM5A,CHIC2,GOLT1B,TMEM97,GABPB1,EPRS,CXCL2,TRAM2,ICAM1,CNDP2,CDC20,NUDCD3,NUSAP1,HADH,SLC37A4,SLC25A46,ATP6V0B,NCOA3,TEX10,SACM1L,DNTTIP2,CLPX,RRAGA,NPC1,MTHFD2,MTF2,TERF2IP,KIF20A,CRYZ,NRAS,PHKG2,KIAA0753,EIF4EBP1,IARS2,SMNDC1,POLR2K,MPZL1,HSPA8,GADD45B,TIPARP,BNIP3,PLK1,CNOT4,NET1,RPIA,P4HA2,PSMG1,STUB1,GNB5,RAD9A,EZH2"
"gene_set_query"	"28"	"0.2373"	"IKZF1_GM12878_HG19"	"IKZF1"	"20"	"1836"	"0.001252"	"0.0156"	"2.332"	"ENCODE--ChIP-seq"	"CCNH,ARID4B,GABPB1,ICAM1,PIP4K2B,NCOA3,SACM1L,TICAM1,NPC1,MTHFD2,MTF2,KIF20A,BLVRA,GLRX,CRYZ,TP53BP2,GADD45B,GADD45A,CDK2,NFKBIE"
"gene_set_query"	"29"	"0.2458"	"ZNF384_GM12878_HG19"	"ZNF384"	"20"	"1843"	"0.001306"	"0.0156"	"2.323"	"ENCODE--ChIP-seq"	"KDM5B,ARID4B,EPRS,NUDCD3,NUSAP1,NCOA3,TEX10,DNTTIP2,FOS,TICAM1,CLPX,NIPSNAP1,MTF2,KIF20A,ARPP19,NRAS,IARS2,POLR2K,TIPARP,NFKBIE"
"gene_set_query"	"30"	"0.2542"	"SRF_ECC1_HG19"	"SRF"	"17"	"1461"	"0.001342"	"0.0156"	"2.493"	"ENCODE--ChIP-seq"	"KDM5A,CCNH,LOXL1,NUDCD3,HOXA5,SLC25A46,DNTTIP2,FOS,MTF2,TERF2IP,KIF20A,NRAS,PHKG2,KIAA0753,POLR2K,ECD,RPIA"
"gene_set_query"	"31"	"0.2627"	"NFYA_K562_HG19"	"NFYA"	"20"	"1867"	"0.001507"	"0.0163"	"2.293"	"ENCODE--ChIP-seq"	"GOLT1B,TMEM97,CNDP2,CDC20,NUSAP1,SACM1L,CDC25A,MTHFD2,PHKG2,MPZL1,GADD45B,GADD45A,PLK1,RPA1,NFKB2,NET1,CDK7,CDK2,RAD9A,EZH2"
"gene_set_query"	"32"	"0.2712"	"TEAD4_ECC1_HG19"	"TEAD4"	"20"	"1871"	"0.001543"	"0.0163"	"2.288"	"ENCODE--ChIP-seq"	"KDM5A,GABPB1,TRAM2,LOXL1,TUBB6,PIP4K2B,SACM1L,FOS,CLPX,NPC1,PAX8,MTHFD2,MTF2,KIF20A,PHKG2,SMNDC1,GADD45B,GADD45A,TIPARP,BNIP3"
"gene_set_query"	"33"	"0.2797"	"PAX5_GM12878_HG19"	"PAX5"	"21"	"2072"	"0.002241"	"0.021"	"2.168"	"ENCODE--ChIP-seq"	"KDM5A,CHIC2,CDC20,NUDCD3,PIP4K2B,SLC37A4,NCOA3,TEX10,TICAM1,CDC25B,RRAGA,MTHFD2,MTF2,ARPP19,EGR1,GADD45B,BNIP3,ECD,NFKB2,CNOT4,RPIA"
"gene_set_query"	"34"	"0.2881"	"SETDB1_U2OS_HG19"	"SETDB1"	"19"	"1803"	"0.002247"	"0.021"	"2.255"	"ENCODE--ChIP-seq"	"GOLT1B,CCNH,TMEM97,GABPB1,EPRS,RGS2,NUSAP1,PHGDH,SLC25A46,NIPSNAP1,CDC25B,MTHFD2,MTF2,KIF20A,CRYZ,POLR2K,TIPARP,PLK1,RPIA"
"gene_set_query"	"35"	"0.2966"	"MYOG_MYOCYTE_MM9"	"MYOG"	"29"	"3208"	"0.002411"	"0.0211"	"1.932"	"ENCODE--ChIP-seq"	"KDM5B,CHIC2,GABPB1,EPRS,PRSS23,RGS2,TUBB6,NUSAP1,DAG1,ATP6V0B,SACM1L,DNTTIP2,FOS,CDC25B,RRAGA,NPC1,MTF2,EIF4EBP1,SMNDC1,MPZL1,HSPA8,GADD45A,FZD7,BNIP3,RPA1,CDK7,PSMG1,NFKBIE,EZH2"
"gene_set_query"	"36"	"0.3051"	"ZEB1_GM12878_HG19"	"ZEB1"	"11"	"803"	"0.002436"	"0.0211"	"2.941"	"ENCODE--ChIP-seq"	"SENP6,NCOA3,CLPX,MTHFD2,MTF2,PHKG2,IARS2,GADD45B,TIPARP,ECD,NFKB2"
"gene_set_query"	"37"	"0.3136"	"E2F6_HELAS3_HG19"	"E2F6"	"12"	"922"	"0.002446"	"0.0211"	"2.793"	"ENCODE--ChIP-seq"	"GOLT1B,TMEM97,GABPB1,HADH,SLC37A4,TEX10,MTHFD2,ARPP19,EIF4EBP1,CNOT4,RPIA,RAD9A"
"gene_set_query"	"38"	"0.322"	"ELK4_HEK293_HG19"	"ELK4"	"19"	"1822"	"0.002504"	"0.0211"	"2.232"	"ENCODE--ChIP-seq"	"KDM5A,GOLT1B,CCNH,CNDP2,NUDCD3,NCOA3,TEX10,FOS,RRAGA,NPC1,NRAS,KIAA0753,TP53BP2,EGR1,HSPA8,TIPARP,FZD7,RPIA,STUB1"
"gene_set_query"	"39"	"0.3305"	"GATA3_SKNSH_HG19"	"GATA3"	"13"	"1054"	"0.002656"	"0.0219"	"2.645"	"ENCODE--ChIP-seq"	"CHIC2,CCNH,CXCL2,LOXL1,TLE1,DNTTIP2,FOS,FBXO11,CRYZ,GADD45A,TIPARP,USP22,DERA"
"gene_set_query"	"40"	"0.339"	"ZNF143_HELAS3_HG19"	"ZNF143"	"19"	"1835"	"0.002694"	"0.0219"	"2.216"	"ENCODE--ChIP-seq"	"KDM5B,TMEM97,LIPA,CNDP2,HADH,SLC37A4,PGM1,SLC25A46,ATP6V0B,TEX10,SACM1L,MTF2,BLVRA,ARPP19,ECD,PLK1,RPIA,P4HA2,RAD9A"
"gene_set_query"	"41"	"0.3475"	"NRF1_GM12878_HG19"	"NRF1"	"19"	"1848"	"0.002895"	"0.0226"	"2.2"	"ENCODE--ChIP-seq"	"CHIC2,RGS2,NUDCD3,NUSAP1,HADH,SLC37A4,RRAGA,MTHFD2,MTF2,KIF20A,CRYZ,PHKG2,KIAA0753,IARS2,POLR2K,MPZL1,ECD,NFKB2,RAD9A"
"gene_set_query"	"42"	"0.3559"	"CREB1_K562_HG19"	"CREB1"	"18"	"1715"	"0.002924"	"0.0226"	"2.246"	"ENCODE--ChIP-seq"	"KDM5A,CCNH,TMEM97,CXCL2,RGS2,HADH,ATP6V0B,NCOA3,SACM1L,DNTTIP2,FOS,MTF2,ARPP19,NRAS,POLR2K,ECD,NFKB2,RPIA"
"gene_set_query"	"43"	"0.3644"	"NFE2_GM12878_HG19"	"NFE2"	"19"	"1854"	"0.002993"	"0.0226"	"2.193"	"ENCODE--ChIP-seq"	"ICAM1,CNDP2,NUDCD3,NUSAP1,SLC25A46,ATP6V0B,TEX10,CDC25A,MTHFD2,KIF20A,RELB,NRAS,PHKG2,SMNDC1,GADD45A,RPA1,CNOT4,CDK7,RAD9A"
"gene_set_query"	"44"	"0.3729"	"E2F1_HELAS3_HG19"	"E2F1"	"19"	"1854"	"0.002993"	"0.0226"	"2.193"	"ENCODE--ChIP-seq"	"CCNH,TMEM97,CXCL2,PRSS23,SENP6,TUBB6,NUSAP1,HADH,ATP6V0B,TICAM1,CDC25A,NPC1,ARPP19,TP53BP2,RPA1,DERA,SCCPDH,PSMG1,EZH2"
"gene_set_query"	"45"	"0.3814"	"SP4_H1HESC_HG19"	"SP4"	"15"	"1367"	"0.003975"	"0.0289"	"2.349"	"ENCODE--ChIP-seq"	"KDM5B,CCNH,EPRS,NUDCD3,PIP4K2B,SLC37A4,NCOA3,MTF2,IARS2,SMNDC1,MPZL1,GADD45B,CNOT4,RPIA,STUB1"
"gene_set_query"	"46"	"0.3898"	"ATF2_GM12878_HG19"	"ATF2"	"16"	"1502"	"0.004033"	"0.0289"	"2.28"	"ENCODE--ChIP-seq"	"EPRS,CNDP2,CDC20,PIP4K2B,SLC37A4,SLC25A46,DNTTIP2,FOS,TICAM1,RRAGA,MTF2,KIF20A,ARPP19,CRYZ,SMNDC1,ECD"
"gene_set_query"	"47"	"0.3983"	"GATA2_G1EER4_MM9"	"GATA2"	"12"	"996"	"0.004428"	"0.0298"	"2.583"	"ENCODE--ChIP-seq"	"TRAM2,SLC37A4,SLC25A46,ATP6V0B,TEX10,FOS,RELB,SMNDC1,TFAP2A,FZD7,STUB1,RAD9A"
"gene_set_query"	"48"	"0.4068"	"CEBPD_K562_HG19"	"CEBPD"	"9"	"638"	"0.004639"	"0.0309"	"3.03"	"ENCODE--ChIP-seq"	"CXCL2,TUBB6,NUSAP1,FOS,MTF2,GADD45B,GADD45A,USP22,PSMG1"
"gene_set_query"	"49"	"0.4153"	"CEBPB_MYOCYTE_MM9"	"CEBPB"	"8"	"535"	"0.005199"	"0.031"	"3.215"	"ENCODE--ChIP-seq"	"EPRS,TUBB6,FBXO11,MTHFD2,EIF4EBP1,GADD45B,GADD45A,RPIA"
"gene_set_query"	"50"	"0.4237"	"EGR1_GM12878_HG19"	"EGR1"	"24"	"2691"	"0.005559"	"0.0323"	"1.906"	"ENCODE--ChIP-seq"	"KDM5A,KDM5B,CHIC2,CCNH,ARID4B,GABPB1,EPRS,TRAM2,SENP6,HADH,ATP6V0B,SACM1L,CLPX,NIPSNAP1,CDC25B,MTF2,KIAA0753,IARS2,EGR1,HSPA8,GADD45B,TIPARP,CNOT4,RPIA"
"gene_set_query"	"51"	"0.4322"	"ZBTB7A_K562_HG19"	"ZBTB7A"	"10"	"788"	"0.006113"	"0.0334"	"2.722"	"ENCODE--ChIP-seq"	"CXCL2,SENP6,PIP4K2B,MTF2,BLVRA,KIAA0753,TP53BP2,EIF4EBP1,GADD45A,RPIA"
"gene_set_query"	"52"	"0.4407"	"STAT1_GM12878_HG19"	"STAT1"	"18"	"1855"	"0.006204"	"0.0334"	"2.075"	"ENCODE--ChIP-seq"	"KDM5B,CCNH,CNDP2,NUDCD3,PIP4K2B,SLC37A4,SLC25A46,TEX10,MTF2,TERF2IP,PHKG2,KIAA0753,IARS2,GADD45A,TIPARP,RPIA,CDK7,PSMG1"
"gene_set_query"	"53"	"0.4492"	"GTF2B_K562_HG19"	"GTF2B"	"18"	"1855"	"0.006204"	"0.0334"	"2.075"	"ENCODE--ChIP-seq"	"KDM5B,TMEM97,SENP6,TUBB6,NUSAP1,HADH,NCOA3,FOS,NPC1,MTF2,TERF2IP,ARPP19,MPZL1,GADD45B,GADD45A,USP22,PLK1,P4HA2"
"gene_set_query"	"54"	"0.4576"	"ZKSCAN1_HELAS3_HG19"	"ZKSCAN1"	"18"	"1857"	"0.006266"	"0.0334"	"2.073"	"ENCODE--ChIP-seq"	"CCNH,LIPA,ICAM1,RGS2,NUSAP1,SLC37A4,ATP6V0B,SACM1L,DNTTIP2,MTF2,GLRX,IARS2,POLR2K,ECD,NFKB2,CDK7,CDK2,PSMG1"
"gene_set_query"	"55"	"0.4661"	"FOXM1_MCF7_HG19"	"FOXM1"	"4"	"156"	"0.007103"	"0.0366"	"5.573"	"ENCODE--ChIP-seq"	"CDC20,CDC25B,KIF20A,PLK1"
"gene_set_query"	"56"	"0.4746"	"TCF12_ECC1_HG19"	"TCF12"	"13"	"1198"	"0.007306"	"0.0373"	"2.323"	"ENCODE--ChIP-seq"	"TMEM97,NUSAP1,TEX10,SACM1L,DNTTIP2,PAX8,MTF2,KIAA0753,POLR2K,TIPARP,RPIA,CDK2,PSMG1"
"gene_set_query"	"57"	"0.4831"	"ZBTB33_A549_HG19"	"ZBTB33"	"19"	"2058"	"0.008276"	"0.0408"	"1.973"	"ENCODE--ChIP-seq"	"KDM5A,CHIC2,GABPB1,EPRS,CDC20,PIP4K2B,SACM1L,DNTTIP2,CDC25B,RRAGA,MTF2,TERF2IP,KIF20A,KIAA0753,SMNDC1,GADD45B,ECD,RPIA,RAD9A"
"gene_set_query"	"58"	"0.4915"	"KDM5B_H1HESC_HG19"	"KDM5B"	"17"	"1846"	"0.01178"	"0.0525"	"1.968"	"ENCODE--ChIP-seq"	"KDM5B,CHIC2,ARID4B,TMEM97,GABPB1,TUBB6,NUSAP1,PGM1,HOXA5,SACM1L,TERF2IP,ARPP19,TFAP2A,EGR1,FZD7,ECD,SCCPDH"
"gene_set_query"	"59"	"0.5"	"YY1_GM12878_HG19"	"YY1"	"17"	"1849"	"0.01195"	"0.0528"	"1.965"	"ENCODE--ChIP-seq"	"KDM5B,NUDCD3,TEX10,SACM1L,DNTTIP2,FBXO11,CDC25A,KIF20A,ARPP19,CRYZ,PHKG2,KIAA0753,POLR2K,HSPA8,ECD,NET1,CDK7"
"gene_set_query"	"60"	"0.5085"	"ELF1_MCF7_HG19"	"ELF1"	"16"	"1714"	"0.01251"	"0.054"	"1.995"	"ENCODE--ChIP-seq"	"KDM5A,LIPA,CNDP2,PIP4K2B,SLC25A46,TEX10,SACM1L,DNTTIP2,RRAGA,MTF2,KIAA0753,SMNDC1,POLR2K,GADD45B,CNOT4,CDK7"
"gene_set_query"	"61"	"0.5169"	"MYOD1_MYOCYTE_MM9"	"MYOD1"	"23"	"2784"	"0.0139"	"0.0577"	"1.764"	"ENCODE--ChIP-seq"	"CHIC2,GABPB1,PRSS23,RGS2,TUBB6,DAG1,ATP6V0B,FOS,CDC25B,MTF2,GLRX,EIF4EBP1,CBR3,HSPA8,GADD45B,GADD45A,TIPARP,RPA1,CDK7,SCCPDH,CDK2,STUB1,GNB5"
"gene_set_query"	"62"	"0.5254"	"RXRA_GM12878_HG19"	"RXRA"	"5"	"292"	"0.01423"	"0.0586"	"3.689"	"ENCODE--ChIP-seq"	"MTF2,GADD45B,TIPARP,NFKB2,EZH2"
"gene_set_query"	"63"	"0.5339"	"GABPA_GM12878_HG19"	"GABPA"	"20"	"2342"	"0.01463"	"0.0594"	"1.824"	"ENCODE--ChIP-seq"	"KDM5A,CCNH,CDC20,NUDCD3,PIP4K2B,SLC25A46,TEX10,DNTTIP2,RRAGA,TERF2IP,KIF20A,ARPP19,NRAS,KIAA0753,EIF4EBP1,IARS2,POLR2K,ECD,RPIA,CDK7"
"gene_set_query"	"64"	"0.5424"	"JUND_H1HESC_HG19"	"JUND"	"19"	"2199"	"0.01506"	"0.0598"	"1.846"	"ENCODE--ChIP-seq"	"KDM5A,GOLT1B,SENP6,RGS2,NUDCD3,SLC37A4,SLC25A46,ATP6V0B,FOS,CDC25B,NRAS,IARS2,EGR1,HSPA8,GADD45B,USP22,SCCPDH,PSMG1,EZH2"
"gene_set_query"	"65"	"0.5508"	"TAL1_MELCELLLINE_MM9"	"TAL1"	"17"	"1904"	"0.01526"	"0.0601"	"1.908"	"ENCODE--ChIP-seq"	"KDM5A,GOLT1B,GABPB1,LIPA,CNDP2,NUSAP1,HADH,SACM1L,TICAM1,CDC25A,RRAGA,MTF2,GLRX,EIF4EBP1,GADD45A,RPIA,NFKBIE"
"gene_set_query"	"66"	"0.5593"	"MXI1_MELCELLLINE_MM9"	"MXI1"	"16"	"1760"	"0.01548"	"0.0602"	"1.943"	"ENCODE--ChIP-seq"	"ARID4B,PYGL,ICAM1,DAG1,PIP4K2B,HADH,ATP6V0B,FOS,CLPX,POLR2K,ECD,PLK1,CNOT4,P4HA2,PSMG1,RAD9A"
"gene_set_query"	"67"	"0.5678"	"EBF1_GM12878_HG19"	"EBF1"	"22"	"2676"	"0.01629"	"0.0625"	"1.755"	"ENCODE--ChIP-seq"	"KDM5A,KDM5B,TMEM97,EPRS,LIPA,NUDCD3,NUSAP1,PIP4K2B,SLC37A4,ATP6V0B,NCOA3,DNTTIP2,CLPX,CDC25B,RRAGA,MTF2,IARS2,HSPA8,USP22,ECD,CNOT4,NET1"
