Query Name	Rank	Scaled Rank	Set_name	TF	Intersect	Set length	FET p-value	FDR	Odds Ratio	Library	Overlapping_Genes
"gene_set_query"	"23"	"0.1949"	"TBP_CH12LX_MM9"	"TBP"	"1"	"1695"	"0.2166"	"1.0"	"5.903"	"ENCODE--ChIP-seq"	"AFG3L1P"
"gene_set_query"	"24"	"0.2034"	"TCF3_MYOCYTE_MM9"	"TCF3"	"1"	"1708"	"0.218"	"1.0"	"5.858"	"ENCODE--ChIP-seq"	"NUS1"
"gene_set_query"	"25"	"0.2119"	"IRF4_GM12878_HG19"	"IRF4"	"1"	"1715"	"0.2187"	"1.0"	"5.834"	"ENCODE--ChIP-seq"	"NUS1"
"gene_set_query"	"26"	"0.2203"	"BHLHE40_CH12LX_MM9"	"BHLHE40"	"1"	"1727"	"0.22"	"1.0"	"5.793"	"ENCODE--ChIP-seq"	"AFG3L1P"
"gene_set_query"	"27"	"0.2288"	"GABPA_CH12LX_MM9"	"GABPA"	"1"	"1742"	"0.2216"	"1.0"	"5.743"	"ENCODE--ChIP-seq"	"NUS1"
"gene_set_query"	"28"	"0.2373"	"ATF2_H1HESC_HG19"	"ATF2"	"1"	"1749"	"0.2224"	"1.0"	"5.72"	"ENCODE--ChIP-seq"	"AFG3L1P"
"gene_set_query"	"29"	"0.2458"	"MAFK_IMR90_HG19"	"MAFK"	"1"	"1799"	"0.2277"	"1.0"	"5.561"	"ENCODE--ChIP-seq"	"NUS1"
"gene_set_query"	"30"	"0.2542"	"SETDB1_U2OS_HG19"	"SETDB1"	"1"	"1803"	"0.2281"	"1.0"	"5.549"	"ENCODE--ChIP-seq"	"NUS1"
"gene_set_query"	"31"	"0.2627"	"KDM5B_K562_HG19"	"KDM5B"	"1"	"1814"	"0.2293"	"1.0"	"5.515"	"ENCODE--ChIP-seq"	"AFG3L1P"
"gene_set_query"	"32"	"0.2712"	"MXI1_SKNSH_HG19"	"MXI1"	"1"	"1820"	"0.2299"	"1.0"	"5.497"	"ENCODE--ChIP-seq"	"NUS1"
"gene_set_query"	"33"	"0.2797"	"USF2_K562_HG19"	"USF2"	"1"	"1824"	"0.2304"	"1.0"	"5.485"	"ENCODE--ChIP-seq"	"NUS1"
"gene_set_query"	"34"	"0.2881"	"MAX_ENDOTHELIALCELLOFUMBILICALVEIN_HG19"	"MAX"	"1"	"1825"	"0.2305"	"1.0"	"5.482"	"ENCODE--ChIP-seq"	"NUS1"
"gene_set_query"	"35"	"0.2966"	"MYC_ENDOTHELIALCELLOFUMBILICALVEIN_HG19"	"MYC"	"1"	"1830"	"0.231"	"1.0"	"5.467"	"ENCODE--ChIP-seq"	"NUS1"
"gene_set_query"	"36"	"0.3051"	"ATF1_K562_HG19"	"ATF1"	"1"	"1833"	"0.2313"	"1.0"	"5.458"	"ENCODE--ChIP-seq"	"NUS1"
"gene_set_query"	"37"	"0.3136"	"NFYA_HELAS3_HG19"	"NFYA"	"1"	"1834"	"0.2314"	"1.0"	"5.455"	"ENCODE--ChIP-seq"	"NUS1"
"gene_set_query"	"38"	"0.322"	"NFYB_GM12878_HG19"	"NFYB"	"1"	"1839"	"0.232"	"1.0"	"5.44"	"ENCODE--ChIP-seq"	"NUS1"
"gene_set_query"	"39"	"0.3305"	"RFX5_K562_HG19"	"RFX5"	"1"	"1844"	"0.2325"	"1.0"	"5.425"	"ENCODE--ChIP-seq"	"NUS1"
"gene_set_query"	"40"	"0.339"	"CUX1_GM12878_HG19"	"CUX1"	"1"	"1845"	"0.2326"	"1.0"	"5.422"	"ENCODE--ChIP-seq"	"NUS1"
"gene_set_query"	"41"	"0.3475"	"RELA_GM10847_HG19"	"RELA"	"1"	"1848"	"0.2329"	"1.0"	"5.414"	"ENCODE--ChIP-seq"	"NUS1"
"gene_set_query"	"42"	"0.3559"	"NFE2_GM12878_HG19"	"NFE2"	"1"	"1854"	"0.2335"	"1.0"	"5.396"	"ENCODE--ChIP-seq"	"NUS1"
"gene_set_query"	"43"	"0.3644"	"PBX3_A549_HG19"	"PBX3"	"1"	"1958"	"0.2444"	"1.0"	"5.109"	"ENCODE--ChIP-seq"	"AFG3L1P"
"gene_set_query"	"44"	"0.3729"	"CTCFL_K562_HG19"	"CTCFL"	"1"	"2154"	"0.2643"	"1.0"	"4.644"	"ENCODE--ChIP-seq"	"NUS1"
"gene_set_query"	"45"	"0.3814"	"GATA1_MELCELLLINE_MM9"	"GATA1"	"1"	"2549"	"0.3022"	"1.0"	"3.924"	"ENCODE--ChIP-seq"	"NUS1"
"gene_set_query"	"46"	"0.3898"	"MYOD1_MYOCYTE_MM9"	"MYOD1"	"1"	"2784"	"0.3236"	"1.0"	"3.593"	"ENCODE--ChIP-seq"	"AFG3L1P"
"gene_set_query"	"47"	"0.3983"	"IRF1_K562_HG19"	"IRF1"	"0"	"4204"	"1.0"	"1.0"	"0.0"	"ENCODE--ChIP-seq"	""
"gene_set_query"	"48"	"0.4068"	"FOS_MCF10A_HG19"	"FOS"	"0"	"3683"	"1.0"	"1.0"	"0.0"	"ENCODE--ChIP-seq"	""
"gene_set_query"	"49"	"0.4153"	"STAT3_MCF10A_HG19"	"STAT3"	"0"	"3450"	"1.0"	"1.0"	"0.0"	"ENCODE--ChIP-seq"	""
"gene_set_query"	"50"	"0.4237"	"CEBPB_HEPG2_HG19"	"CEBPB"	"0"	"3324"	"1.0"	"1.0"	"0.0"	"ENCODE--ChIP-seq"	""
"gene_set_query"	"51"	"0.4322"	"EBF1_GM12878_HG19"	"EBF1"	"0"	"2676"	"1.0"	"1.0"	"0.0"	"ENCODE--ChIP-seq"	""
"gene_set_query"	"52"	"0.4407"	"TCF7L2_HELAS3_HG19"	"TCF7L2"	"0"	"2574"	"1.0"	"1.0"	"0.0"	"ENCODE--ChIP-seq"	""
"gene_set_query"	"53"	"0.4492"	"HNF4A_HEPG2_HG19"	"HNF4A"	"0"	"2396"	"1.0"	"1.0"	"0.0"	"ENCODE--ChIP-seq"	""
"gene_set_query"	"54"	"0.4576"	"FOXA1_HEPG2_HG19"	"FOXA1"	"0"	"2074"	"1.0"	"1.0"	"0.0"	"ENCODE--ChIP-seq"	""
"gene_set_query"	"55"	"0.4661"	"PAX5_GM12878_HG19"	"PAX5"	"0"	"2072"	"1.0"	"1.0"	"0.0"	"ENCODE--ChIP-seq"	""
"gene_set_query"	"56"	"0.4746"	"TAL1_MELCELLLINE_MM9"	"TAL1"	"0"	"1904"	"1.0"	"1.0"	"0.0"	"ENCODE--ChIP-seq"	""
"gene_set_query"	"57"	"0.4831"	"SPI1_GM12878_HG19"	"SPI1"	"0"	"1895"	"1.0"	"1.0"	"0.0"	"ENCODE--ChIP-seq"	""
"gene_set_query"	"58"	"0.4915"	"SIX5_K562_HG19"	"SIX5"	"0"	"1890"	"1.0"	"1.0"	"0.0"	"ENCODE--ChIP-seq"	""
"gene_set_query"	"59"	"0.5"	"GATA3_MCF7_HG19"	"GATA3"	"0"	"1890"	"1.0"	"1.0"	"0.0"	"ENCODE--ChIP-seq"	""
"gene_set_query"	"60"	"0.5085"	"MAZ_GM12878_HG19"	"MAZ"	"0"	"1879"	"1.0"	"1.0"	"0.0"	"ENCODE--ChIP-seq"	""
"gene_set_query"	"61"	"0.5169"	"IRF3_GM12878_HG19"	"IRF3"	"0"	"1865"	"1.0"	"1.0"	"0.0"	"ENCODE--ChIP-seq"	""
"gene_set_query"	"62"	"0.5254"	"ZKSCAN1_HELAS3_HG19"	"ZKSCAN1"	"0"	"1857"	"1.0"	"1.0"	"0.0"	"ENCODE--ChIP-seq"	""
"gene_set_query"	"63"	"0.5339"	"ARID3A_K562_HG19"	"ARID3A"	"0"	"1857"	"1.0"	"1.0"	"0.0"	"ENCODE--ChIP-seq"	""
"gene_set_query"	"64"	"0.5424"	"STAT1_GM12878_HG19"	"STAT1"	"0"	"1855"	"1.0"	"1.0"	"0.0"	"ENCODE--ChIP-seq"	""
"gene_set_query"	"65"	"0.5508"	"GTF2B_K562_HG19"	"GTF2B"	"0"	"1855"	"1.0"	"1.0"	"0.0"	"ENCODE--ChIP-seq"	""
"gene_set_query"	"66"	"0.5593"	"E2F1_HELAS3_HG19"	"E2F1"	"0"	"1854"	"1.0"	"1.0"	"0.0"	"ENCODE--ChIP-seq"	""
"gene_set_query"	"67"	"0.5678"	"ELK1_GM12878_HG19"	"ELK1"	"0"	"1851"	"1.0"	"1.0"	"0.0"	"ENCODE--ChIP-seq"	""
"gene_set_query"	"68"	"0.5763"	"E2F4_K562_HG19"	"E2F4"	"0"	"1847"	"1.0"	"1.0"	"0.0"	"ENCODE--ChIP-seq"	""
"gene_set_query"	"69"	"0.5847"	"NRF1_GM12878_HG19"	"NRF1"	"0"	"1848"	"1.0"	"1.0"	"0.0"	"ENCODE--ChIP-seq"	""
"gene_set_query"	"70"	"0.5932"	"ZNF384_K562_HG19"	"ZNF384"	"0"	"1841"	"1.0"	"1.0"	"0.0"	"ENCODE--ChIP-seq"	""
"gene_set_query"	"71"	"0.6017"	"ZNF143_GM12878_HG19"	"ZNF143"	"0"	"1841"	"1.0"	"1.0"	"0.0"	"ENCODE--ChIP-seq"	""
"gene_set_query"	"72"	"0.6102"	"FLI1_MEGAKARYOCYTE_MM9"	"FLI1"	"0"	"1837"	"1.0"	"1.0"	"0.0"	"ENCODE--ChIP-seq"	""
"gene_set_query"	"73"	"0.6186"	"GATA2_SHSY5Y_HG19"	"GATA2"	"0"	"1836"	"1.0"	"1.0"	"0.0"	"ENCODE--ChIP-seq"	""
"gene_set_query"	"74"	"0.6271"	"IKZF1_GM12878_HG19"	"IKZF1"	"0"	"1836"	"1.0"	"1.0"	"0.0"	"ENCODE--ChIP-seq"	""
"gene_set_query"	"75"	"0.6356"	"MAFF_HEPG2_HG19"	"MAFF"	"0"	"1834"	"1.0"	"1.0"	"0.0"	"ENCODE--ChIP-seq"	""
"gene_set_query"	"76"	"0.6441"	"ZNF263_HEK293_HG19"	"ZNF263"	"0"	"1830"	"1.0"	"1.0"	"0.0"	"ENCODE--ChIP-seq"	""
"gene_set_query"	"77"	"0.6525"	"HMGN3_K562_HG19"	"HMGN3"	"0"	"1830"	"1.0"	"1.0"	"0.0"	"ENCODE--ChIP-seq"	""
"gene_set_query"	"78"	"0.661"	"ELK4_HELAS3_HG19"	"ELK4"	"0"	"1825"	"1.0"	"1.0"	"0.0"	"ENCODE--ChIP-seq"	""
"gene_set_query"	"79"	"0.6695"	"TFAP2C_HELAS3_HG19"	"TFAP2C"	"0"	"1822"	"1.0"	"1.0"	"0.0"	"ENCODE--ChIP-seq"	""
"gene_set_query"	"80"	"0.678"	"BACH1_K562_HG19"	"BACH1"	"0"	"1814"	"1.0"	"1.0"	"0.0"	"ENCODE--ChIP-seq"	""
"gene_set_query"	"81"	"0.6864"	"TFAP2A_HELAS3_HG19"	"TFAP2A"	"0"	"1810"	"1.0"	"1.0"	"0.0"	"ENCODE--ChIP-seq"	""
"gene_set_query"	"82"	"0.6949"	"CBX2_K562_HG19"	"CBX2"	"0"	"1781"	"1.0"	"1.0"	"0.0"	"ENCODE--ChIP-seq"	""
"gene_set_query"	"83"	"0.7034"	"SP1_A549_HG19"	"SP1"	"0"	"1688"	"1.0"	"1.0"	"0.0"	"ENCODE--ChIP-seq"	""
"gene_set_query"	"84"	"0.7119"	"NR3C1_A549_HG19"	"NR3C1"	"0"	"1661"	"1.0"	"1.0"	"0.0"	"ENCODE--ChIP-seq"	""
"gene_set_query"	"85"	"0.7203"	"ETS1_CH12LX_MM9"	"ETS1"	"0"	"1661"	"1.0"	"1.0"	"0.0"	"ENCODE--ChIP-seq"	""
"gene_set_query"	"86"	"0.7288"	"POU2F2_GM12891_HG19"	"POU2F2"	"0"	"1563"	"1.0"	"1.0"	"0.0"	"ENCODE--ChIP-seq"	""
"gene_set_query"	"87"	"0.7373"	"RUNX3_GM12878_HG19"	"RUNX3"	"0"	"1540"	"1.0"	"1.0"	"0.0"	"ENCODE--ChIP-seq"	""
"gene_set_query"	"88"	"0.7458"	"FOXM1_GM12878_HG19"	"FOXM1"	"0"	"1524"	"1.0"	"1.0"	"0.0"	"ENCODE--ChIP-seq"	""
"gene_set_query"	"89"	"0.7542"	"PRDM1_HELAS3_HG19"	"PRDM1"	"0"	"1487"	"1.0"	"1.0"	"0.0"	"ENCODE--ChIP-seq"	""
"gene_set_query"	"90"	"0.7627"	"ZNF217_MCF7_HG19"	"ZNF217"	"0"	"1423"	"1.0"	"1.0"	"0.0"	"ENCODE--ChIP-seq"	""
"gene_set_query"	"91"	"0.7712"	"NFATC1_GM12878_HG19"	"NFATC1"	"0"	"1407"	"1.0"	"1.0"	"0.0"	"ENCODE--ChIP-seq"	""
"gene_set_query"	"92"	"0.7797"	"NFIC_HEPG2_HG19"	"NFIC"	"0"	"1384"	"1.0"	"1.0"	"0.0"	"ENCODE--ChIP-seq"	""
"gene_set_query"	"93"	"0.7881"	"SP4_H1HESC_HG19"	"SP4"	"0"	"1367"	"1.0"	"1.0"	"0.0"	"ENCODE--ChIP-seq"	""
"gene_set_query"	"94"	"0.7966"	"NR2C2_HEPG2_HG19"	"NR2C2"	"0"	"1343"	"1.0"	"1.0"	"0.0"	"ENCODE--ChIP-seq"	""
"gene_set_query"	"95"	"0.8051"	"FOXA2_A549_HG19"	"FOXA2"	"0"	"1276"	"1.0"	"1.0"	"0.0"	"ENCODE--ChIP-seq"	""
"gene_set_query"	"96"	"0.8136"	"NR2F2_K562_HG19"	"NR2F2"	"0"	"1270"	"1.0"	"1.0"	"0.0"	"ENCODE--ChIP-seq"	""
"gene_set_query"	"97"	"0.822"	"FOSL2_A549_HG19"	"FOSL2"	"0"	"1249"	"1.0"	"1.0"	"0.0"	"ENCODE--ChIP-seq"	""
"gene_set_query"	"98"	"0.8305"	"STAT5A_GM12878_HG19"	"STAT5A"	"0"	"1230"	"1.0"	"1.0"	"0.0"	"ENCODE--ChIP-seq"	""
"gene_set_query"	"99"	"0.839"	"SREBF1_GM12878_HG19"	"SREBF1"	"0"	"1133"	"1.0"	"1.0"	"0.0"	"ENCODE--ChIP-seq"	""
"gene_set_query"	"100"	"0.8475"	"CEBPD_HEPG2_HG19"	"CEBPD"	"0"	"1105"	"1.0"	"1.0"	"0.0"	"ENCODE--ChIP-seq"	""
"gene_set_query"	"101"	"0.8559"	"BCL11A_GM12878_HG19"	"BCL11A"	"0"	"1038"	"1.0"	"1.0"	"0.0"	"ENCODE--ChIP-seq"	""
"gene_set_query"	"102"	"0.8644"	"ZNF274_K562_HG19"	"ZNF274"	"0"	"887"	"1.0"	"1.0"	"0.0"	"ENCODE--ChIP-seq"	""
"gene_set_query"	"103"	"0.8729"	"MEF2A_GM12878_HG19"	"MEF2A"	"0"	"871"	"1.0"	"1.0"	"0.0"	"ENCODE--ChIP-seq"	""
"gene_set_query"	"104"	"0.8814"	"ZEB1_GM12878_HG19"	"ZEB1"	"0"	"803"	"1.0"	"1.0"	"0.0"	"ENCODE--ChIP-seq"	""
"gene_set_query"	"105"	"0.8898"	"CEBPZ_HEPG2_HG19"	"CEBPZ"	"0"	"801"	"1.0"	"1.0"	"0.0"	"ENCODE--ChIP-seq"	""
"gene_set_query"	"106"	"0.8983"	"FOSL1_K562_HG19"	"FOSL1"	"0"	"773"	"1.0"	"1.0"	"0.0"	"ENCODE--ChIP-seq"	""
"gene_set_query"	"107"	"0.9068"	"BATF_GM12878_HG19"	"BATF"	"0"	"676"	"1.0"	"1.0"	"0.0"	"ENCODE--ChIP-seq"	""
"gene_set_query"	"108"	"0.9153"	"RXRA_HEPG2_HG19"	"RXRA"	"0"	"655"	"1.0"	"1.0"	"0.0"	"ENCODE--ChIP-seq"	""
"gene_set_query"	"109"	"0.9237"	"MYB_MELCELLLINE_MM9"	"MYB"	"0"	"594"	"1.0"	"1.0"	"0.0"	"ENCODE--ChIP-seq"	""
"gene_set_query"	"110"	"0.9322"	"HNF4G_HEPG2_HG19"	"HNF4G"	"0"	"556"	"1.0"	"1.0"	"0.0"	"ENCODE--ChIP-seq"	""
"gene_set_query"	"111"	"0.9407"	"ESR1_ECC1_HG19"	"ESR1"	"0"	"554"	"1.0"	"1.0"	"0.0"	"ENCODE--ChIP-seq"	""
"gene_set_query"	"112"	"0.9492"	"FOXP2_SKNMC_HG19"	"FOXP2"	"0"	"391"	"1.0"	"1.0"	"0.0"	"ENCODE--ChIP-seq"	""
"gene_set_query"	"113"	"0.9576"	"SREBF2_GM12878_HG19"	"SREBF2"	"0"	"366"	"1.0"	"1.0"	"0.0"	"ENCODE--ChIP-seq"	""
"gene_set_query"	"114"	"0.9661"	"ZZZ3_GM12878_HG19"	"ZZZ3"	"0"	"271"	"1.0"	"1.0"	"0.0"	"ENCODE--ChIP-seq"	""
"gene_set_query"	"115"	"0.9746"	"STAT2_K562_HG19"	"STAT2"	"0"	"252"	"1.0"	"1.0"	"0.0"	"ENCODE--ChIP-seq"	""
"gene_set_query"	"116"	"0.9831"	"HSF1_HEPG2_HG19"	"HSF1"	"0"	"222"	"1.0"	"1.0"	"0.0"	"ENCODE--ChIP-seq"	""
"gene_set_query"	"117"	"0.9915"	"MEF2C_GM12878_HG19"	"MEF2C"	"0"	"135"	"1.0"	"1.0"	"0.0"	"ENCODE--ChIP-seq"	""
"gene_set_query"	"118"	"1.0"	"NANOG_H1HESC_HG19"	"NANOG"	"0"	"102"	"1.0"	"1.0"	"0.0"	"ENCODE--ChIP-seq"	""
